"school_id","panel_year","school_city","school_state","school_district","nces_id","locale","self_reported_grades_pre_k","self_reported_grades_kindergarten","self_reported_grades_1st","self_reported_grades_2nd","self_reported_grades_3rd","self_reported_grades_4th","self_reported_grades_5th","self_reported_grades_6th","self_reported_grades_7th","self_reported_grades_8th","self_reported_grades_9th","self_reported_grades_10th","self_reported_grades_11th","self_reported_grades_12th","self_reported_race_aian","self_reported_race_asian","self_reported_race_hispanic","self_reported_race_black","self_reported_race_white","self_reported_race_multiple","self_reported_race_nhpi","self_reported_frpl","self_reported_total_enrollment","self_reported_swd","self_reported_ell","grades_elementary","grades_middle","grades_high","school_descriptor_sws","school_descriptor","school_descriptor_alt2019","title_i_schoolwide","term_2021","leader_tenure","leaps_high_expectations","leaps_whole_child","leaps_rigorous_learning","leaps_relevance","leaps_affirmation","leaps_social_consciousness","leaps_connection","leaps_customization","leaps_self_direction","leaps_anytime_anywhere","self_reported_ela","self_reported_math","leaps_rank_high_expectations","leaps_rank_whole_child","leaps_rank_rigorous_learning","leaps_rank_relevance","leaps_rank_affirmation","leaps_rank_social_consciousness","leaps_rank_connection","leaps_rank_customization","leaps_rank_self_direction","leaps_rank_anytime_anywhere","leadership_diversity","teaching_diversity","leader1_race","leader1_gender","leaps_interest"
394,2021,"Hardwick","Vermont","Orleans Southwest Supervisory Union",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,2021,"Battle Creek","Michigan","Berrien Springs Public Schools",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,2021,"Berrien Springs","Michigan","Berrien Springs Public Schools",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2021,"Ann Arbor","Michigan","Ann Arbor Public Schools",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,2021,"Pittsburgh","Pennsylvania","tuition-based",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,2021,"Fairfax","Vermont","Fairfax School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,2021,"West Haven","Utah","Quest Academy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,2021,"Indianapolis","Indiana","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,2021,"Lewiston","Maine","Lewiston Public Schools",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,2021,"Burlington","Vermont","Burlington School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,2021,"Inglewood","California","Not applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,2021,"Spring Grove","Minnesota","Spring Grove School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,2021,"Fayetteville","Georgia","n/a; independent school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,2021,"Pea Ridge","Arkansas","Pea Ridge School District","050303000071","Suburban",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0147,0.0105,0.0839,0.0168,0.8553,0.0189,NA,0.4151,477,0.110864745011086,0.0221729490022173,0,0,0,0,1,NA,1,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,2021,"Denver","Colorado","Denver Public Schools","080336000357","Urban",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074,0.0296,0.7094,0.064,0.1502,0.0394,NA,0.8054,406,0.163355408388521,0.452538631346578,0,1,0,0,1,NA,1,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,2021,"Waimanalo","Hawaii","Hawaii Department of Education","150003000299","Suburban",0,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,0.2143,0.0079,0.1587,0.0873,0.5317,0.5,126,NA,0.0303030303030303,1,1,0,0,2,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,2021,"Dorchester","Massachusetts","none provided","250006001439","Urban",1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0.0317,0.4082,0.4875,0.0476,0.0249,NA,NA,441,NA,0.208237986270023,1,1,0,0,2,NA,1,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2021,"Bennett","North Carolina","Moore County","370309001319","Rural",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.004,0.072,0.016,0.892,0.016,0,0.384,250,0.139194139194139,0.00732600732600733,1,1,0,0,1,NA,1,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,2021,"Oceanside","California","Vista Unified School District","064119012341","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.003,0.0933,0.3343,0.0171,0.492,0.0526,0.0077,0.2717,1693,0.0603941513032422,0.0120788302606484,0,0,1,0,1,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,2021,"Philadelphia","Pennsylvania","School District of Philadelphia","421899007534","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.003,0.1377,0.8263,0.009,0.024,0,1,334,0.197986577181208,0.0838926174496644,0,0,1,0,1,NA,1,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,2021,"Aurora","Colorado","Aurora Public Schools","80234000084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0903426791277259,0.255451713395639,NA,NA,NA,0,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,2021,"Albuquerque","New Mexico","Stand-alone charter authorized by Albuquerque Public Schools","350006001098","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0218,NA,0.8952,0.0349,0.0437,NA,0.0044,1,229,NA,NA,0,0,1,0,2,NA,1,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,2021,"Clarksville","Tennessee","Montgomery County (Clarksville Montgomery County School System)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"winter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2022,"South Jordan","Utah","American Academy of Innovation",NA,"Rural",0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0025,0.0196,0.152,0.0049,0.7745,0.0466,0,0.2411,NA,0.1534,0,0,1,1,0,2,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,5,4,0,3,0,2,0,1,0,1,1,6,1,NA
8,2022,"Centennial","Colorado","none provided",NA,"Suburban",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.1207,0.0345,0.0172,0.8276,0,0,0.1,NA,0.1,0.09,1,1,0,0,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,7,1,0,6,8,5,3,2,4,9,1,1,6,2,NA
11,2022,"Greenwood Village","Colorado","none provided",NA,"Suburban",1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.15,0,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,96,96,1,6,8,3,4,7,5,0,2,0,2,1,NA,2,NA
16,2022,"Olympia","Washington","Olympia School District 111",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.029,0.087,0.029,0.7826,0.0725,0,0.3061,NA,0.1088,0,0,0,1,0,1,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2,1,5,3,4,0,1,1,8,1,NA
21,2022,"Berrien Springs","Michigan","Berrien Springs Public Schools",NA,"Urban",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0452,0.0129,0.8129,0.1226,0.0065,0.3793,NA,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,2,0,0,0,1,0,4,0,0,3,1,1,6,1,NA
24,2022,"Boston","Massachusetts","Boston Day and Evening Academy Charter",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0099,0.0099,0.4381,0.4926,0.0347,0.0149,0,0.71,NA,0.36,0.15,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,3,4,2,0,1,0,0,0,6,2,NA
26,2022,"Canon City","Colorado","Canon City RE-1",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0073,0.0115,0.1698,0.0052,0.7788,0.0273,0,0.4903,NA,0.0871,0.013,0,0,1,0,1,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,1,0,6,0,0,4,5,0,3,2,1,1,6,1,NA
27,2022,"Portland","Maine","Portland Public Schools",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0585,0.0612,0.25,0.5931,0.0372,0,0.4513,NA,0.2119,0.1318,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3,1,4,5,7,6,2,0,0,0,1,1,6,1,NA
41,2022,"Richmond","Virginia","CodeRVA Regional High School",NA,"Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.1099,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,98,96,3,5,0,0,6,0,1,4,7,2,2,1,2,2,NA
42,2022,"Washington","District of Columbia","DCPS",NA,"Urban",0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0.0101,0.6375,0.3268,0.0115,0.0128,0.0013,0.4841,NA,0.1,0.3935,0,1,1,0,1,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,1,2,0,3,0,0,0,0,0,0,4,3,4,2,NA
44,2022,"New Haven","Connecticut","New Haven Ecology Project",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.3836,0.3621,0.2241,0.0302,0,0.6351,NA,0.1782,0.0347,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,6,5,1,2,8,4,3,0,7,0,4,2,3,2,NA
45,2022,"Charlottesville","Virginia","Albemarle County School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0.01,0.04,0.09,0.03,0.71,0.12,0,0.24,210,0.21,0.03,NA,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,86,64,7,3,1,2,4,5,6,0,8,0,0,2,6,1,NA
47,2022,"Bronx","New York","New York City Geographic Region #7",NA,"Urban",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.003,0.006,0.6567,0.3164,0.0119,0,0.006,0.8512,NA,0.21,0.28,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,79,84,3,0,0,0,2,4,0,5,1,6,4,4,4,2,NA
52,2022,"Kingsport","Tennessee","Kingsport City Schools",NA,"Suburban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0.01,0,0.08,0,0,0,0,250,0,0,NA,NA,1,0,1,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,2,0,0,3,1,0,0,1,1,6,2,NA
67,2022,"Aurora","Colorado","Aurora Public Schools",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0254,0,0.5169,0.2034,0.1441,0.1017,0.0085,0.7833,NA,0.33,0.11,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,8,7,6,3,1,2,9,4,10,4,4,3,1,NA
69,2022,"Liberty","Missouri","Liberty Public Schools",NA,"Suburban",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0036,0.0214,0.0391,0.0285,0.847,0.0605,0,0.0512,NA,0.0712,0.0034,1,0,0,0,1,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,NA,88,89,0,0,0,1,0,0,3,2,0,4,1,1,6,2,NA
70,2022,"Asheville","North Carolina","none provided",NA,"Urban",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0023,0.0302,0.007,0.9209,0.0395,0,0.28,NA,0.1429,0.0023,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,78,49,5,1,6,4,3,2,8,0,7,0,1,1,6,2,NA
71,2022,"New York","New York","none provided",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0043,0.0085,0.666,0.2809,0.0255,0.0128,0.0021,0.859,NA,0.28,0.09,0,0,1,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,2,6,1,NA
79,2022,"New York","New York","New York City Department of Education",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0094,0.0377,0.434,0.1014,0.3491,0.0637,0.0047,0.4491,NA,0.23,0.04,0,0,1,0,1,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,NA,2,0,3,0,0,0,0,0,1,0,2,2,6,2,NA
81,2022,"Boise","Idaho","Future Public School",NA,"Suburban",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0625,0.1283,0.0855,0.6776,0.0461,0,0.4583,NA,0.2,0.18,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,2,3,5,0,4,0,0,0,0,1,1,6,2,NA
83,2022,"Nampa","Idaho","Gem Innovation Schools",NA,"Rural",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0024,0.2967,0.0048,0.6411,0.0502,0.0048,0.6401,NA,0,0.1074,1,1,0,0,2,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,53,53,2,0,1,0,0,0,0,4,3,5,1,1,3,1,NA
84,2022,"Issaquah","Washington","Issaquah School District",NA,"Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0059,0.1176,0.1059,0.0059,0.7118,0.0529,0,0.0598,NA,0.2053,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,9,5,4,7,2,6,8,1,1,1,6,2,NA
85,2022,"Denver","Colorado","Girls Athletic Leadership Schools of Denver",NA,"Urban",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0037,0.048,0.31,0.1033,0.4834,0.0517,0,0.3266,NA,0.1009,0.1407,0,1,0,0,2,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,66,22,0,3,5,0,4,0,1,0,2,0,2,2,6,2,NA
91,2022,"New York","New York","Mott Haven Academy Charter School",NA,"Urban",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0064,0,0.6972,0.2751,0.0043,0.0128,0.0043,0.9657,NA,0.2337,0.1759,1,1,0,0,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,47,55,1,2,0,0,3,6,5,4,0,0,3,3,6,2,NA
94,2022,"Burien, WA","Washington","Highline Public Schools",NA,"Suburban",0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0093,0.0463,0.3333,0.0833,0.412,0.1157,0,0.5415,NA,0.2421,0.0158,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,8,3,4,10,2,6,1,5,5,1,6,1,NA
97,2022,"Mohawk","Michigan","Public Schools of Calumet, Laurium & Keweenaw",NA,"Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0147,0,0.9265,0.0588,0,0.7808,NA,0.2424,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,1,0,0,0,2,0,3,0,4,0,1,1,6,1,NA
98,2022,"Washington","District of Columbia","N/A",NA,"Urban",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.055,0.9416,0,0.0034,0,0.5258,NA,0.108,0.0139,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,20.2,23.2,1,5,3,0,2,0,0,4,0,0,4,4,3,2,NA
100,2022,"San Diego","California","Urban Discovery Schools",NA,"Urban",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0034,0.0343,0.5283,0.1029,0.2521,0.0772,0.0017,0.4639,NA,0.21,0.23,1,1,1,0,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,2,4,0,6,3,1,0,0,5,0,2,2,6,2,NA
101,2022,"Tukwila","Washington","Impact Public Schools",NA,"Suburban",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0034,0.0884,0.1633,0.4796,0.2075,0.051,0.0068,0.6479,NA,0.05,0.25,1,0,0,0,2,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,2,0,0,0,0,0,0,1,0,3,3,6,2,NA
105,2022,"Nephi","Utah","Juab School District",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.1111,0.0556,0.6944,0.0833,0,0,0.0556,0.2974,NA,0.1198,0,0,0,1,0,1,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,3,2,0,0,0,0,1,4,5,1,1,6,2,NA
119,2022,"Marks","Mississippi","none provided",NA,"Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.985,0.015,0,0,1,NA,0.0092,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,8,6,10,3,4,9,5,4,3,3,1,NA
120,2022,"Austin","Texas","Montessori For All",NA,"Urban",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0227,0.4814,0.1198,0.3264,0.0496,0,0.5084,NA,0.0642,0.2073,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,2,9,6,1,5,3,8,4,0,3,2,6,2,NA
122,2022,"Plymouth","Massachusetts","Map Academy Charter School",NA,"Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0051,0.1574,0.0508,0.7208,0.0609,0.0051,0.8,NA,0.55,0,0,0,1,0,2,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,0,7,5,0,6,1,2,3,1,1,6,2,NA
132,2022,"Oceanside","California","Vista Unified School District",NA,"Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.003,0.0988,0.3482,0.0146,0.45,0.0793,0.0061,0.2692,NA,0.0515,0.0042,0,0,1,0,1,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,3,0,2,0,0,0,0,1,0,1,2,6,1,NA
138,2022,"New Haven","Connecticut","New Haven Public Schools",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0034,0.0068,0.2475,0.6305,0.1017,0.0102,0,0.4831,NA,0.1879,0.0071,0,0,1,0,1,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,NA,NA,1,0,5,0,0,3,2,0,4,0,2,2,8,1,NA
139,2022,"Aurora","Colorado","Charter School Institute",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.7475,0.1818,0.0606,0,0.0101,1,NA,0.1474,0.4421,0,0,1,0,2,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,2,0,0,1,0,0,0,3,4,0,3,3,6,1,NA
140,2022,"North Berwick","Maine","School Administrative District 60",NA,"Rural",0,0,0,0,0,0,0,0,0,1,1,1,1,1,8e-04,0.0134,0.0168,0.0059,0.9245,0.0378,8e-04,0.3019,NA,0.185,0.006,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,6,3,8,1,7,10,9,1,1,6,1,NA
141,2022,"Mukwonago","Wisconsin","Norris School District",NA,"Rural",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0833,0.4167,0.5,0,0,0.7,NA,0,0,1,1,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,4,2,0,5,1,3,6,1,1,6,2,NA
144,2022,"Rogers","Arkansas","Rogers Public School District",NA,"Urban",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0069,0.0114,0.4142,0,0.524,0.032,0.0114,0.6013,NA,0.139,0.305,1,0,0,0,1,NA,NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,0,40,55,0,1,0,0,0,0,2,0,3,0,1,1,6,2,NA
146,2022,"New York","New York","New York City Department of Education",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0125,0.0835,0.2484,0.1211,0.4572,0.0772,0,0.3978,NA,0.22,0.03,0,0,1,0,1,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,0,3,2,0,0,0,0,1,4,0,3,2,4,2,NA
150,2022,"Boise","Idaho","none provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.02,0.05,0.05,0.03,0.75,0.1,0,0.2,180,0.05,0.02,NA,NA,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7,4,3,1,6,8,9,10,2,5,1,1,6,2,NA
157,2022,"Piedmont","Oklahoma","Piedmont Public Schools",NA,"Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0987,0.0401,0.092,0.0443,0.6798,0.0435,0.0017,0.1894,NA,0.0942,0.0086,0,0,1,0,1,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,0,NA,NA,NA,0,3,0,4,0,0,0,1,0,2,1,1,6,1,NA
165,2022,"Indianapolis","Indiana","N/A",NA,"Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0142,0.2099,0.3184,0.3797,0.0778,0,0.5414,NA,0.1712,0.1712,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,7,2,5,6,4,3,1,10,3,2,6,1,NA
